mlsfc,mcate_cd,Sex,Age,Month,time,day,fav_plc,click
식당,81007,M,37,8,3,수,레포츠,1
식당,81012,F,29,7,9,월,레포츠,1
식당,81003,M,14,5,10,일,문화시설,1
식당,81001,M,59,11,15,금,관광지,0
식당,81001,F,42,12,23,목,기타문화공간,0
식당,80604,M,49,10,12,화,레포츠,1
식당,81011,M,39,2,24,금,문화시설,1
식당,81014,F,59,6,21,토,레포츠,0
식당,81001,F,53,4,7,금,기타문화공간,0
식당,81001,M,46,4,14,금,관광지,1
식당,81001,F,49,2,7,토,쇼핑,0
식당,81001,M,38,8,11,목,식당,0
식당,81001,F,42,12,22,월,관광지,0
식당,81001,M,15,8,4,토,레포츠,1
식당,81001,M,55,8,4,토,기타문화공간,0
식당,81017,M,50,9,5,월,기타문화공간,0
식당,81012,F,43,12,7,목,관광지,0
식당,81101,M,26,10,6,화,문화시설,0
식당,81001,M,49,1,14,월,문화시설,0
식당,81001,F,30,9,1,수,레포츠,1
식당,81011,M,32,2,6,금,쇼핑,1
식당,81001,F,44,2,3,수,식당,1
식당,81001,M,16,6,13,토,기타문화공간,1
식당,81001,F,55,5,10,수,쇼핑,1
식당,81017,M,45,7,16,수,기타문화공간,0
식당,81012,F,48,8,11,토,문화시설,0
식당,81001,F,57,3,6,수,기타문화공간,1
식당,81004,M,54,6,17,목,관광지,1
식당,81001,M,28,8,9,목,기타문화공간,0
식당,81001,M,21,3,22,목,관광지,1
식당,81001,M,51,2,19,수,문화시설,1
식당,81001,M,33,3,2,화,문화시설,0
식당,81010,F,51,12,18,금,식당,1
식당,80617,M,47,12,17,금,문화시설,0
식당,81204,F,31,3,16,금,식당,1
식당,81001,M,42,10,17,일,문화시설,0
식당,81001,F,29,1,13,금,기타문화공간,1
식당,81012,F,25,4,2,목,문화시설,0
식당,81001,M,45,8,15,금,쇼핑,0
식당,81004,F,33,9,7,토,식당,1
식당,81012,M,49,3,3,토,기타문화공간,1
식당,81017,F,16,7,22,화,레포츠,1
식당,81001,F,55,8,13,일,기타문화공간,1
식당,81001,M,54,10,13,일,쇼핑,1
식당,81001,F,14,11,23,월,관광지,1
식당,81001,F,30,7,15,월,식당,1
식당,81001,F,32,12,17,일,관광지,1
식당,81017,M,48,12,20,목,식당,0
식당,81001,M,47,5,1,목,레포츠,1
식당,81001,M,38,10,15,수,관광지,0
식당,81201,F,14,3,17,금,기타문화공간,1
식당,81001,F,44,9,13,월,문화시설,1
식당,81001,M,17,11,4,목,식당,0
식당,81001,F,35,4,12,수,관광지,1
식당,81001,M,59,10,23,화,쇼핑,0
식당,81001,F,53,8,13,일,쇼핑,1
식당,81001,F,27,1,7,목,기타문화공간,1
식당,80615,F,16,5,21,토,기타문화공간,1
식당,81001,F,20,7,21,화,레포츠,1
식당,81001,F,19,8,17,금,쇼핑,1
식당,81505,F,24,3,21,수,관광지,0
식당,81015,M,38,9,10,토,식당,1
식당,81001,F,46,3,12,목,관광지,1
식당,81001,M,47,11,7,화,문화시설,0
식당,81204,F,23,3,6,화,쇼핑,0
식당,81004,M,51,12,16,목,문화시설,0
식당,81001,F,45,9,19,수,문화시설,1
식당,81102,M,49,9,22,토,관광지,1
식당,81005,M,42,9,10,화,기타문화공간,1
식당,81001,M,32,10,10,금,레포츠,0
식당,81001,F,45,7,18,목,문화시설,1
식당,81002,M,42,12,8,일,문화시설,0
식당,80615,F,49,10,13,금,문화시설,1
식당,81001,F,18,4,9,일,쇼핑,0
식당,81001,F,16,3,17,수,기타문화공간,1
식당,81504,F,39,11,15,토,식당,0
식당,81003,F,38,6,13,수,기타문화공간,1
식당,81001,F,36,3,13,수,관광지,1
식당,81001,M,25,7,20,금,식당,1
식당,81102,F,35,4,12,토,식당,1
식당,80503,F,35,2,23,토,기타문화공간,0
식당,80503,F,53,5,16,수,레포츠,1
식당,81104,F,17,2,22,월,식당,0
식당,81012,F,57,11,10,금,레포츠,1
식당,81501,F,57,12,10,일,기타문화공간,0
식당,81001,M,43,5,23,토,문화시설,0
식당,81014,F,29,6,23,화,식당,0
식당,81012,M,26,6,18,일,쇼핑,1
식당,81501,F,27,12,8,수,기타문화공간,0
식당,81001,F,59,9,19,화,식당,1
식당,81014,F,28,3,6,토,기타문화공간,1
식당,81014,F,37,6,20,화,레포츠,1
식당,80615,F,44,2,13,월,레포츠,1
식당,80615,F,52,2,6,목,관광지,0
식당,81501,F,28,1,6,일,기타문화공간,1
식당,81102,M,58,4,8,수,식당,0
식당,81012,F,55,8,23,월,문화시설,0
식당,81012,F,41,6,8,수,쇼핑,1
식당,81012,F,43,2,7,목,쇼핑,0
식당,80615,F,49,7,7,수,레포츠,0
식당,80615,F,28,2,21,월,식당,0
식당,81501,F,35,6,16,화,쇼핑,0
식당,81017,F,22,3,7,일,관광지,0
식당,81017,F,46,5,24,일,쇼핑,0
식당,81001,M,25,4,23,수,레포츠,1
식당,80617,M,28,3,12,수,레포츠,1
식당,81001,F,34,6,12,월,식당,1
식당,81501,F,45,12,10,수,식당,1
식당,81501,M,19,9,14,목,기타문화공간,0
식당,81101,F,37,4,15,수,레포츠,1
식당,80615,F,59,9,20,목,식당,0
식당,81001,F,53,2,7,수,문화시설,1
식당,81010,F,46,8,4,화,관광지,1
식당,81001,M,27,12,3,화,문화시설,0
식당,81001,F,48,3,24,화,관광지,0
식당,81003,F,59,1,14,토,식당,0
식당,81014,F,44,4,24,수,문화시설,0
식당,81017,F,50,9,22,토,쇼핑,0
식당,81001,F,57,8,10,일,관광지,1
식당,80616,F,52,7,23,토,기타문화공간,0
식당,80615,F,29,2,7,일,관광지,0
식당,81005,F,20,11,20,토,관광지,1
식당,81012,F,34,4,10,월,관광지,1
식당,81012,M,46,11,7,일,문화시설,1
식당,81006,M,45,5,18,화,문화시설,1
식당,81007,F,40,10,3,토,문화시설,0
식당,81005,F,38,12,8,월,식당,0
식당,81104,F,32,12,4,화,기타문화공간,0
식당,81010,M,50,2,2,월,문화시설,0
식당,81001,F,57,8,24,월,기타문화공간,0
식당,81010,F,19,3,15,금,레포츠,0
식당,81012,M,25,7,12,화,쇼핑,1
식당,81001,M,42,4,20,화,관광지,1
식당,81101,M,57,6,5,목,레포츠,0
식당,81202,M,31,9,22,화,관광지,1
식당,81101,F,37,10,6,일,레포츠,0
식당,81001,F,42,11,20,목,관광지,0
식당,81011,M,46,11,20,토,레포츠,1
식당,81001,F,46,12,4,토,식당,1
식당,81001,M,22,4,8,수,문화시설,0
식당,81012,F,50,6,18,일,레포츠,1
식당,81105,F,55,2,15,목,문화시설,1
식당,81401,M,14,4,18,일,쇼핑,1
식당,81017,F,23,12,19,일,레포츠,1
식당,81001,F,22,1,10,수,기타문화공간,1
식당,81012,F,25,12,11,금,기타문화공간,1
식당,81502,M,51,2,9,월,관광지,0
식당,81012,F,35,1,6,목,식당,1
식당,81001,F,25,1,22,수,식당,1
식당,81001,F,21,9,22,목,문화시설,1
식당,81001,F,21,1,13,금,관광지,1
식당,81017,M,25,1,11,일,식당,0
식당,81012,M,22,12,17,월,식당,1
식당,81001,M,56,12,18,토,관광지,1
식당,81001,M,52,1,19,화,식당,1
식당,81001,M,49,4,1,월,관광지,1
식당,81008,F,45,7,5,월,관광지,1
식당,81001,F,28,6,23,토,문화시설,0
식당,81001,F,41,9,11,화,레포츠,1
식당,81012,M,49,7,4,월,쇼핑,0
식당,81003,M,28,10,13,수,식당,1
식당,81006,M,48,5,13,일,쇼핑,1
식당,81012,M,39,12,4,월,식당,1
식당,81403,F,14,8,9,수,레포츠,1
식당,81015,F,15,4,20,수,기타문화공간,0
식당,81011,F,48,3,1,토,레포츠,0
식당,81012,F,15,2,22,토,관광지,0
식당,81012,M,54,12,7,금,문화시설,0
식당,81007,M,24,5,19,화,쇼핑,1
식당,80615,F,21,9,17,월,관광지,0
식당,80615,M,48,3,4,화,관광지,0
식당,81001,M,49,2,18,목,쇼핑,1
식당,81203,F,31,11,20,화,기타문화공간,0
식당,81017,M,51,4,24,토,관광지,0
식당,80615,M,19,8,2,수,쇼핑,0
식당,81004,M,18,10,8,화,문화시설,1
식당,81003,F,34,8,5,금,문화시설,0
식당,81017,F,29,10,22,월,문화시설,1
식당,81102,F,18,8,21,월,쇼핑,0
식당,81017,F,37,11,5,금,쇼핑,0
식당,81009,M,41,10,19,수,문화시설,1
식당,81004,F,45,12,13,금,문화시설,1
식당,81015,M,22,8,21,화,문화시설,0
식당,80615,F,44,12,1,토,식당,0
식당,80615,M,53,3,4,금,쇼핑,1
식당,80615,F,31,4,21,수,기타문화공간,1
식당,81003,M,20,3,7,금,문화시설,0
식당,81001,F,42,2,12,토,식당,1
식당,81003,F,30,12,18,화,쇼핑,1
식당,81001,M,44,6,18,월,문화시설,1
식당,81012,F,16,9,1,금,식당,0
식당,81012,M,46,12,15,목,관광지,1
식당,81012,M,49,5,23,월,쇼핑,0
식당,81001,M,21,4,11,금,관광지,1
식당,81001,M,45,6,2,수,레포츠,0
식당,81015,F,45,8,21,금,관광지,0
식당,81105,F,15,3,20,목,레포츠,1
식당,81001,F,16,3,15,토,레포츠,1
식당,81001,F,44,3,24,월,기타문화공간,0
식당,81010,F,31,12,3,금,쇼핑,0
식당,80619,M,48,6,6,토,레포츠,0
식당,81001,M,32,7,22,월,식당,0
식당,80615,M,41,9,24,월,관광지,0
식당,81010,M,25,3,21,금,쇼핑,1
식당,81001,M,35,2,18,수,문화시설,1
식당,81017,F,37,8,24,수,레포츠,1
식당,81001,M,41,9,3,금,관광지,0
식당,80615,M,21,7,19,목,기타문화공간,1
식당,81011,F,29,11,8,목,기타문화공간,0
식당,81001,M,50,6,4,토,문화시설,0
식당,81001,F,51,3,11,금,문화시설,1
식당,81201,F,59,9,6,화,레포츠,0
식당,81001,M,35,10,16,수,기타문화공간,1
식당,81001,F,32,9,16,목,쇼핑,1
식당,81007,F,36,1,7,월,레포츠,1
식당,81015,M,55,7,11,목,레포츠,1
식당,81001,F,45,5,18,토,레포츠,1
식당,80617,F,49,4,2,화,문화시설,0
식당,81010,F,17,11,14,토,레포츠,0
식당,81008,F,56,6,9,화,문화시설,0
식당,81006,F,39,6,19,수,문화시설,1
식당,81101,F,30,5,21,금,식당,1
식당,81101,M,18,6,20,금,쇼핑,0
식당,81502,F,39,12,7,일,레포츠,1
식당,81102,F,36,6,23,월,관광지,0
식당,81102,F,14,8,7,월,문화시설,1
식당,81204,M,56,7,11,수,기타문화공간,0
식당,81102,M,44,2,22,수,쇼핑,0
식당,81002,F,37,2,10,월,관광지,1
식당,81007,F,14,5,3,수,관광지,1
식당,81010,M,44,7,20,토,기타문화공간,1
식당,81204,F,36,5,11,일,쇼핑,1
식당,81005,M,40,8,14,일,식당,0
식당,81012,M,33,7,8,수,레포츠,1
식당,81002,M,56,3,14,일,레포츠,1
식당,81002,F,34,5,22,일,레포츠,0
식당,81010,F,39,1,2,월,문화시설,0
식당,81005,M,47,1,6,수,문화시설,0
식당,81017,F,42,3,10,토,관광지,1
식당,81001,M,55,6,23,토,식당,0
식당,81102,M,34,10,7,금,식당,1
식당,81403,M,24,12,15,화,레포츠,0
식당,81001,M,55,3,21,수,기타문화공간,0
식당,81204,M,58,9,11,금,레포츠,0
식당,81004,F,59,11,13,수,문화시설,1
식당,80604,M,24,2,17,월,식당,0
식당,80604,F,52,11,12,화,쇼핑,1
식당,80604,M,14,10,6,수,관광지,0
식당,81015,F,49,6,1,수,쇼핑,1
식당,81015,F,39,7,1,월,쇼핑,1
식당,81001,M,22,9,13,토,기타문화공간,1
식당,81001,F,34,8,12,금,식당,1
식당,81401,F,27,9,24,화,레포츠,1
식당,81001,F,44,12,15,일,관광지,1
식당,81002,M,54,5,2,월,관광지,1
식당,81006,M,30,1,8,화,기타문화공간,1
식당,81005,M,29,3,17,일,식당,0
식당,81005,M,43,6,13,금,식당,1
식당,81005,F,17,2,7,목,기타문화공간,0
식당,81005,F,30,2,17,토,문화시설,1
식당,81005,M,42,9,8,일,레포츠,1
식당,81005,M,47,7,22,목,관광지,0
식당,81005,F,43,9,4,수,관광지,1
식당,81005,M,53,11,14,토,관광지,1
식당,81005,M,25,8,12,수,식당,1
식당,81005,M,18,4,15,수,식당,1
식당,81005,M,18,3,11,월,쇼핑,1
식당,81005,M,21,5,18,일,레포츠,1
식당,81001,M,18,4,6,금,쇼핑,1
식당,81001,M,25,10,23,수,레포츠,1
식당,81001,M,58,8,1,일,관광지,0
식당,81001,M,46,12,19,화,기타문화공간,1
식당,81001,F,57,3,24,목,기타문화공간,0
식당,81001,F,56,10,19,목,레포츠,1
식당,81001,F,47,8,7,목,관광지,0
식당,81006,F,54,6,20,수,쇼핑,1
식당,81006,F,15,10,24,목,기타문화공간,1
식당,81005,M,25,6,8,수,문화시설,1
식당,81005,F,48,6,2,토,관광지,1
식당,81004,M,51,10,9,월,기타문화공간,1
식당,81004,M,20,5,18,월,쇼핑,1
식당,81004,F,23,11,15,목,레포츠,1
식당,81004,M,21,4,22,토,쇼핑,1
식당,81004,M,27,2,15,토,관광지,0
식당,81004,M,56,8,18,금,문화시설,1
식당,81004,F,44,2,23,일,레포츠,0
식당,81004,F,46,8,23,금,레포츠,1
식당,81004,F,50,6,5,목,기타문화공간,0
식당,81004,F,20,6,7,월,쇼핑,0
식당,81005,M,39,6,16,금,식당,1
식당,81401,F,50,10,13,토,쇼핑,1
식당,81006,M,16,11,20,수,쇼핑,0
식당,81017,M,38,6,1,목,관광지,0
식당,81006,M,54,5,7,화,쇼핑,0
식당,81006,F,52,5,3,화,기타문화공간,0
식당,81006,F,50,5,16,일,식당,0
식당,81006,F,46,11,15,수,레포츠,0
식당,81004,F,39,3,19,토,쇼핑,1
식당,81004,F,42,7,19,토,쇼핑,1
식당,81004,F,27,6,4,목,레포츠,1
식당,81004,F,15,7,21,수,쇼핑,0
식당,81004,M,29,12,14,수,쇼핑,0
식당,81004,M,28,5,2,월,식당,0
식당,81004,M,28,11,7,금,식당,0
식당,81004,M,20,3,10,화,기타문화공간,1
식당,81015,F,22,4,17,금,레포츠,0
식당,81004,F,47,11,12,일,관광지,1
식당,81005,F,56,5,3,금,레포츠,1
식당,81004,M,38,2,21,금,쇼핑,1
식당,81004,F,47,11,13,일,관광지,1
식당,81011,F,47,2,14,금,문화시설,0
식당,81003,M,45,6,22,화,식당,0
식당,81003,M,29,12,11,토,문화시설,0
식당,81003,M,54,3,1,월,문화시설,0
식당,81003,F,41,11,16,토,쇼핑,1
식당,81004,F,59,4,17,토,관광지,1
식당,81003,F,25,4,7,수,문화시설,0
식당,81003,F,26,10,22,일,식당,1
식당,81003,F,26,12,12,일,관광지,1
식당,81003,F,26,3,22,토,식당,1
식당,81003,M,39,6,6,화,관광지,1
식당,81003,F,14,9,24,수,기타문화공간,1
식당,81001,F,32,4,24,금,쇼핑,0
식당,81005,M,47,4,22,금,레포츠,0
식당,81005,F,46,2,17,월,식당,1
식당,81005,M,26,11,19,일,관광지,1
식당,81003,F,30,7,21,일,쇼핑,1
식당,81010,M,18,7,3,일,식당,1
식당,81003,M,18,3,7,월,레포츠,0
식당,81005,F,25,8,18,일,문화시설,1
식당,81011,F,22,2,19,일,레포츠,1
식당,81003,F,49,5,1,금,기타문화공간,0
식당,81001,F,27,6,13,목,문화시설,1
식당,81003,F,35,1,18,금,문화시설,1
식당,81003,F,58,1,12,화,레포츠,1
식당,81003,F,53,2,13,월,식당,1
식당,81015,M,57,7,23,화,식당,1
식당,81007,M,16,8,22,일,문화시설,1
식당,81010,F,45,4,1,월,식당,0
식당,80615,F,55,2,23,수,식당,1
식당,81011,M,38,3,17,금,레포츠,0
식당,81010,M,38,8,21,화,기타문화공간,0
식당,81008,M,52,4,9,화,관광지,1
식당,81010,M,25,1,17,화,관광지,0
식당,81010,F,53,6,13,일,관광지,1
식당,81001,F,23,3,16,일,식당,0
식당,81008,M,48,9,2,토,관광지,1
식당,81001,M,20,8,16,수,쇼핑,1
식당,81001,F,34,12,18,토,레포츠,1
식당,81011,M,45,6,19,일,기타문화공간,1
식당,81003,F,52,3,4,일,기타문화공간,0
식당,81003,M,15,1,16,화,기타문화공간,1
식당,81003,F,20,6,23,금,식당,0
식당,81010,F,37,5,11,토,레포츠,0
식당,81010,M,32,5,13,화,관광지,1
식당,81010,M,36,1,20,수,문화시설,1
식당,81010,M,18,1,6,화,관광지,1
식당,81010,F,23,7,7,금,기타문화공간,0
식당,81010,M,28,2,17,일,식당,0
식당,81010,F,57,2,24,월,관광지,1
식당,81010,M,17,12,11,토,문화시설,1
식당,81010,F,33,4,15,수,쇼핑,0
식당,81017,M,57,9,4,토,식당,1
식당,81010,M,53,3,18,월,쇼핑,1
식당,81007,F,53,5,3,토,레포츠,0
식당,81007,M,41,2,15,화,관광지,1
식당,81010,F,54,1,1,월,레포츠,1
식당,81010,F,34,8,16,목,관광지,0
식당,81010,F,43,3,6,일,식당,1
식당,81010,M,56,5,21,토,문화시설,1
식당,81006,F,17,9,14,토,기타문화공간,0
식당,81006,M,49,4,22,토,관광지,0
식당,81006,F,32,4,9,일,레포츠,0
식당,81006,F,35,2,24,목,기타문화공간,1
식당,81008,M,18,7,24,월,기타문화공간,0
식당,81012,F,35,3,18,화,문화시설,1
식당,81001,F,41,10,4,토,쇼핑,0
식당,81012,M,33,3,14,수,식당,0
식당,81012,F,18,9,7,수,식당,1
식당,81012,M,26,3,24,일,기타문화공간,1
식당,81012,F,41,2,11,일,식당,1
식당,81012,M,54,10,9,화,관광지,1
식당,81011,M,27,1,18,일,쇼핑,1
식당,81011,M,26,2,4,월,관광지,0
식당,81010,M,22,9,21,수,쇼핑,0
식당,81001,F,16,12,21,일,기타문화공간,1
식당,81011,F,18,2,6,일,식당,1
식당,81005,F,34,10,7,일,쇼핑,0
식당,81005,M,23,3,18,화,관광지,1
식당,81010,M,29,9,6,월,식당,0
식당,81010,M,32,2,2,목,레포츠,1
식당,81009,M,22,5,6,금,관광지,1
식당,81009,M,21,2,11,수,기타문화공간,0
식당,81010,M,50,11,3,화,쇼핑,1
식당,81010,M,33,6,6,금,관광지,0
식당,81006,M,37,5,12,목,레포츠,1
식당,81008,M,30,4,18,월,관광지,1
식당,81010,M,24,12,11,화,관광지,0
식당,81010,F,35,1,10,금,식당,0
식당,81003,F,36,7,9,일,문화시설,1
식당,81003,F,33,10,24,수,쇼핑,1
식당,81010,M,54,12,11,수,쇼핑,1
식당,81012,F,32,3,22,금,쇼핑,0
식당,81012,M,16,10,20,월,문화시설,1
식당,81005,M,45,4,14,일,식당,0
식당,81012,F,16,10,5,월,문화시설,0
식당,81005,F,53,7,2,화,레포츠,1
식당,81005,M,27,5,24,일,기타문화공간,0
식당,80615,F,38,3,16,금,쇼핑,0
식당,81001,M,19,4,21,목,관광지,0
식당,81001,F,35,2,10,수,쇼핑,0
식당,81001,F,52,12,16,금,레포츠,0
식당,81001,F,26,8,10,화,레포츠,0
식당,81012,M,29,1,22,목,기타문화공간,1
식당,81011,F,59,9,21,목,관광지,1
식당,81011,M,16,1,9,수,문화시설,0
식당,81011,M,26,12,13,월,쇼핑,1
식당,81011,M,47,5,6,월,식당,0
식당,81011,M,51,12,23,일,레포츠,1
식당,81011,F,54,12,7,일,쇼핑,0
식당,81011,F,42,1,5,목,기타문화공간,0
식당,81011,M,17,5,7,목,기타문화공간,1
식당,81001,M,33,12,4,목,식당,1
식당,81011,F,34,11,16,금,쇼핑,0
식당,81011,M,37,8,12,월,식당,1
식당,81011,F,52,3,3,화,쇼핑,0
식당,81011,M,40,12,11,화,식당,0
식당,81001,F,57,12,22,목,레포츠,0
식당,81001,M,41,3,8,목,식당,0
식당,81001,M,53,7,16,월,레포츠,0
식당,81004,F,56,12,7,금,문화시설,1
식당,81401,F,22,4,5,월,문화시설,0
식당,81401,F,55,6,1,수,레포츠,0
식당,81401,F,15,5,1,수,기타문화공간,0
식당,81012,M,44,3,15,화,관광지,0
식당,81012,F,48,12,3,금,쇼핑,1
식당,81012,M,33,1,4,목,기타문화공간,1
식당,81012,F,45,4,2,화,문화시설,0
식당,81012,M,19,11,6,수,쇼핑,1
식당,81011,F,51,11,21,목,식당,0
식당,81012,M,36,5,3,일,식당,1
식당,81011,M,47,6,14,토,관광지,0
식당,81012,M,32,9,22,일,쇼핑,0
식당,81012,M,57,4,20,일,레포츠,0
식당,81011,M,35,12,21,목,기타문화공간,0
식당,81011,M,45,1,24,화,식당,1
식당,81011,M,55,3,7,금,쇼핑,0
식당,81401,F,54,11,24,월,레포츠,1
식당,81401,M,14,6,11,월,기타문화공간,0
식당,81012,F,19,2,7,토,관광지,0
식당,81012,F,51,3,22,금,기타문화공간,1
식당,81401,M,25,7,10,일,식당,1
식당,81012,F,45,6,21,목,관광지,0
식당,81011,F,23,2,1,토,식당,0
식당,81011,F,36,12,21,화,관광지,1
식당,81011,M,51,2,22,수,기타문화공간,1
식당,81011,F,47,1,17,토,쇼핑,1
식당,81011,M,27,12,15,수,식당,0
식당,81401,M,48,7,17,금,관광지,0
식당,81012,M,20,5,13,금,쇼핑,1
식당,81401,M,29,9,6,일,문화시설,0
식당,81001,M,25,9,13,일,쇼핑,1
식당,81011,M,41,9,21,목,쇼핑,0
식당,81011,M,32,8,15,화,식당,0
식당,81011,M,44,11,23,일,관광지,1
식당,81011,F,52,8,5,수,기타문화공간,1
식당,81011,F,55,7,1,토,기타문화공간,1
식당,81012,M,41,1,8,수,문화시설,0
식당,81011,M,29,9,10,금,관광지,0
식당,81011,F,53,6,2,금,관광지,1
식당,81012,F,39,1,17,월,관광지,0
식당,81012,F,45,1,12,목,쇼핑,1
식당,81011,M,39,10,5,목,문화시설,0
식당,81011,M,51,8,22,화,식당,0
식당,81011,M,19,1,19,일,레포츠,1
식당,81011,M,50,11,9,토,기타문화공간,0
식당,81001,M,22,1,11,화,식당,1
식당,81001,M,27,12,3,목,문화시설,0
식당,81001,M,30,7,23,토,레포츠,1
식당,81001,F,38,10,2,목,문화시설,0
식당,81001,F,59,10,2,금,레포츠,1
식당,81001,M,48,2,3,화,기타문화공간,0
식당,81012,F,43,8,9,일,관광지,0
식당,81012,M,55,3,12,일,문화시설,1
식당,81011,F,59,7,13,금,레포츠,1
식당,81006,M,58,7,9,화,쇼핑,0
식당,81011,F,30,2,9,일,문화시설,1
식당,81011,M,14,4,15,일,쇼핑,0
식당,81017,F,40,1,13,금,레포츠,1
식당,81001,M,34,1,6,월,레포츠,0
식당,81017,M,32,3,24,월,기타문화공간,1
식당,81001,F,14,7,19,금,관광지,1
식당,81001,F,50,8,21,일,관광지,1
식당,81001,M,25,3,14,토,기타문화공간,1
식당,81017,F,34,9,23,목,쇼핑,0
식당,81001,M,18,9,15,금,문화시설,1
식당,81012,F,39,4,22,토,식당,1
식당,81017,F,49,6,14,월,관광지,1
식당,81017,M,51,10,2,수,식당,0
식당,81012,F,54,5,7,토,레포츠,1
식당,81012,M,46,10,19,수,관광지,1
식당,81012,F,17,11,4,목,쇼핑,0
식당,81012,M,40,6,18,금,식당,1
식당,81012,F,53,1,23,수,쇼핑,1
식당,81505,M,29,11,20,토,문화시설,0
식당,81017,M,25,3,11,수,기타문화공간,1
식당,81017,M,37,5,12,목,문화시설,1
식당,81017,M,38,7,21,화,관광지,0
식당,81017,F,50,6,8,월,문화시설,0
식당,81017,F,59,10,12,일,기타문화공간,1
식당,81017,F,18,11,18,월,쇼핑,1
식당,81017,M,58,8,24,일,쇼핑,1
식당,81017,F,43,7,19,수,레포츠,1
식당,81017,F,30,4,1,토,식당,1
식당,81017,F,28,1,23,화,레포츠,0
식당,81017,F,41,2,6,수,식당,0
식당,81017,M,46,10,23,목,식당,0
식당,81017,M,45,4,1,토,쇼핑,0
식당,81017,M,40,4,7,월,식당,0
식당,81017,F,14,11,22,화,레포츠,1
식당,81017,F,38,8,15,금,레포츠,0
식당,81017,M,50,6,9,화,관광지,1
식당,81017,M,42,7,4,월,레포츠,0
식당,81017,M,14,10,10,일,관광지,0
식당,81017,F,53,7,2,토,기타문화공간,1
식당,81017,M,55,2,15,화,식당,0
식당,81017,M,49,1,3,금,관광지,0
